Trip_ID,Zone Start,Route,Zone End,Direction,Tag_off_hour,Tag_on_hour,Tag_on_minute,Tag_off_minute
84656,6.0,570,6.0,Inbound,15.0,12,2,12
84657,1.0,581,6.0,Inbound,9.0,15,2,7
84658,1.0,555,6.0,Outbound,16.0,13,1,9
84659,6.0,553,7.0,Outbound,15.0,12,8,12
84660,5.0,554,5.0,Inbound,1.0,17,9,12
84661,6.0,560,6.0,Outbound,13.0,9,3,11
84662,4.0,566,4.0,Outbound,17.0,14,3,2
84663,1.0,555,6.0,Outbound,8.0,12,5,10
84664,5.0,552,5.0,Inbound,9.0,6,2,6
84665,5.0,552,6.0,Inbound,8.0,20,4,4
84666,1.0,555,5.0,Outbound,13.0,10,3,5
84667,6.0,553,6.0,Inbound,9.0,6,4,5
84668,12.0,562,8.0,Inbound,11.0,8,8,10
84669,1.0,555,2.0,Outbound,12.0,8,4,5
84670,5.0,555,6.0,Inbound,14.0,11,3,3
84671,1.0,571,6.0,Outbound,16.0,13,9,2
84672,1.0,550,6.0,Outbound,8.0,5,9,4
84673,5.0,572,5.0,Inbound,12.0,8,8,3
84674,1.0,581,5.0,Outbound,17.0,14,2,7
84675,4.0,555,5.0,Inbound,13.0,9,9,10
84676,5.0,552,16.0,Inbound,7.0,7,10,5
84677,3.0,555,6.0,Outbound,20.0,17,3,3
84678,7.0,561,5.0,Outbound,18.0,17,12,4
84679,2.0,555,3.0,Outbound,17.0,13,12,11
84680,1.0,566,8.0,Outbound,18.0,15,3,6
84681,7.0,563,7.0,Inbound,14.0,11,12,5
84682,5.0,552,6.0,Inbound,11.0,8,11,10
84683,1.0,573,5.0,Outbound,17.0,14,7,10
84684,6.0,562,7.0,Inbound,11.0,8,12,3
84685,2.0,555,3.0,Inbound,16.0,13,10,8
84686,5.0,550,6.0,Inbound,10.0,7,1,3
84687,1.0,555,6.0,Outbound,16.0,12,7,9
84688,1.0,566,6.0,Inbound,7.0,7,3,8
84689,1.0,573,5.0,Outbound,17.0,14,9,12
84690,1.0,579,2.0,Inbound,7.0,7,5,12
84691,5.0,552,4.0,Outbound,14.0,10,1,2
84692,1.0,573,5.0,Inbound,7.0,7,2,5
84693,6.0,562,7.0,Outbound,18.0,15,3,3
84694,4.0,581,5.0,Inbound,7.0,7,5,5
84695,4.0,550,6.0,Outbound,17.0,13,5,7
84696,4.0,561,6.0,Inbound,16.0,13,3,3
84697,6.0,560,6.0,Inbound,10.0,7,11,10
84698,1.0,555,5.0,Inbound,12.0,14,6,9
84699,4.0,554,15.0,Inbound,7.0,7,7,6
84700,1.0,577,4.0,Outbound,17.0,14,3,4
84701,6.0,553,4.0,Inbound,9.0,6,12,3
84702,1.0,577,5.0,Outbound,17.0,14,6,9
84703,6.0,550,6.0,Outbound,8.0,6,4,7
84704,1.0,577,5.0,Outbound,17.0,13,8,12
84705,2.0,555,6.0,Outbound,7.0,8,5,8
84706,1.0,569,16.0,Inbound,7.0,7,6,4
84707,1.0,562,15.0,Outbound,14.0,11,9,6
84708,6.0,565,7.0,Inbound,11.0,8,2,1
84709,3.0,555,6.0,Outbound,18.0,15,8,9
84710,5.0,550,6.0,Outbound,17.0,13,2,3
84711,7.0,563,7.0,Outbound,14.0,20,2,11
84712,5.0,555,5.0,Outbound,22.0,19,6,6
84713,5.0,572,6.0,Outbound,9.0,6,2,2
84714,3.0,554,5.0,Outbound,13.0,16,2,1
84715,1.0,555,5.0,Inbound,7.0,7,7,8
84716,4.0,554,5.0,Inbound,8.0,22,6,2
84717,6.0,562,6.0,Inbound,14.0,11,6,1
84718,2.0,555,5.0,Inbound,7.0,7,4,5
84719,6.0,560,6.0,Inbound,10.0,7,2,7
84720,2.0,555,6.0,Inbound,6.0,5,12,3
84721,5.0,552,6.0,Inbound,16.0,13,8,4
84722,6.0,560,6.0,Inbound,15.0,12,1,4
84723,6.0,570,13.0,Outbound,16.0,13,1,2
84724,1.0,565,8.0,Outbound,13.0,10,2,3
84725,1.0,552,6.0,Outbound,7.0,7,11,6
84726,1.0,555,12.0,Inbound,14.0,10,9,9
84727,6.0,563,9.0,Inbound,14.0,11,12,6
84728,6.0,560,6.0,Outbound,9.0,21,9,2
84729,12.0,557,11.0,Inbound,14.0,11,7,5
84730,1.0,566,6.0,Outbound,17.0,14,11,6
84731,6.0,563,7.0,Inbound,10.0,6,3,3
84732,1.0,551,6.0,Outbound,18.0,14,7,2
84733,2.0,555,5.0,Inbound,13.0,16,12,1
84734,1.0,573,2.0,Outbound,17.0,14,8,8
84735,4.0,555,3.0,Inbound,18.0,15,4,6
84736,5.0,553,7.0,Inbound,7.0,7,9,11
84737,9.0,573,5.0,Inbound,6.0,6,8,8
84738,1.0,555,6.0,Outbound,13.0,10,3,11
84739,5.0,550,6.0,Outbound,8.0,14,10,1
84740,8.0,571,6.0,Outbound,18.0,15,10,4
84741,1.0,579,2.0,Inbound,7.0,7,2,2
84742,1.0,551,5.0,Outbound,6.0,6,2,5
84743,4.0,552,6.0,Inbound,15.0,12,3,7
84744,2.0,555,1.0,Outbound,14.0,12,9,3
84745,1.0,561,5.0,Inbound,7.0,7,3,6
84746,3.0,555,6.0,Outbound,10.0,7,1,5
84747,1.0,555,5.0,Outbound,14.0,11,3,6
84748,4.0,571,14.0,Inbound,7.0,7,3,6
84749,3.0,554,5.0,Outbound,7.0,6,12,12
84750,2.0,555,2.0,Inbound,13.0,10,3,4
84751,2.0,555,3.0,Outbound,15.0,12,8,9
84752,1.0,573,5.0,Inbound,8.0,5,3,6
84753,1.0,561,5.0,Inbound,7.0,7,7,10
84754,4.0,554,5.0,Inbound,14.0,11,7,9
84755,1.0,569,4.0,Outbound,17.0,13,3,5
84756,5.0,553,7.0,Outbound,16.0,13,9,12
84757,4.0,555,6.0,Inbound,13.0,10,3,5
84758,7.0,563,7.0,Inbound,16.0,12,4,2
84759,6.0,560,6.0,Inbound,9.0,5,10,6
84760,6.0,562,7.0,Outbound,9.0,6,7,10
84761,1.0,551,16.0,Outbound,18.0,15,1,1
84762,1.0,555,1.0,Inbound,7.0,6,9,10
84763,5.0,556,11.0,Inbound,12.0,9,2,8
84764,6.0,560,6.0,Outbound,9.0,7,2,1
84765,8.0,573,5.0,Inbound,9.0,15,11,6
84766,6.0,562,14.0,Inbound,14.0,11,11,12
84767,6.0,560,2.0,Inbound,15.0,12,6,1
84768,6.0,560,6.0,Outbound,19.0,18,11,11
84769,5.0,552,6.0,Inbound,19.0,16,12,3
84770,6.0,560,6.0,Inbound,8.0,0,5,1
84771,5.0,552,5.0,Inbound,11.0,7,10,4
84772,1.0,555,6.0,Inbound,13.0,10,3,8
84773,6.0,557,5.0,Inbound,19.0,16,12,9
84774,8.0,556,7.0,Outbound,21.0,17,7,2
84775,5.0,550,6.0,Outbound,12.0,9,6,9
84776,1.0,555,1.0,Inbound,13.0,10,3,8
84777,1.0,555,6.0,Inbound,17.0,14,2,9
84778,5.0,552,6.0,Outbound,7.0,7,5,5
84779,6.0,560,6.0,Inbound,12.0,8,8,2
84780,4.0,575,5.0,Inbound,8.0,13,3,3
84781,3.0,555,6.0,Inbound,11.0,8,3,5
84782,6.0,560,6.0,Inbound,14.0,11,9,12
84783,5.0,578,5.0,Outbound,12.0,9,11,11
84784,5.0,550,7.0,Inbound,14.0,10,2,4
84785,4.0,572,6.0,Outbound,11.0,0,1,5
84786,1.0,555,5.0,Outbound,15.0,12,8,1
84787,1.0,555,4.0,Inbound,13.0,10,3,4
84788,2.0,554,2.0,Outbound,8.0,13,2,1
84789,1.0,556,18.0,Outbound,11.0,8,1,2
84790,4.0,578,5.0,Outbound,8.0,15,11,1
84791,2.0,555,5.0,Outbound,15.0,12,10,9
84792,2.0,555,5.0,Inbound,13.0,14,4,6
84793,4.0,555,5.0,Outbound,9.0,6,8,9
84794,5.0,553,6.0,Inbound,18.0,15,2,2
84795,6.0,560,6.0,Inbound,13.0,9,11,6
84796,1.0,555,3.0,Inbound,18.0,15,4,5
84797,3.0,560,6.0,Outbound,6.0,6,9,4
84798,1.0,555,5.0,Inbound,8.0,18,4,7
84799,1.0,551,4.0,Outbound,17.0,14,8,11
84800,1.0,555,6.0,Outbound,17.0,14,2,6
84801,1.0,555,2.0,Inbound,12.0,21,11,11
84802,5.0,552,5.0,Inbound,18.0,15,10,1
84803,4.0,550,6.0,Outbound,9.0,11,3,5
84804,6.0,560,14.0,Outbound,8.0,18,7,5
84805,7.0,563,8.0,Inbound,12.0,9,12,2
84806,5.0,572,5.0,Inbound,16.0,13,6,2
84807,5.0,556,6.0,Outbound,17.0,14,8,8
84808,1.0,551,6.0,Outbound,18.0,15,1,3
84809,2.0,555,10.0,Inbound,19.0,16,8,2
84810,6.0,553,6.0,Inbound,12.0,8,8,5
84811,1.0,573,3.0,Inbound,7.0,7,4,5
84812,5.0,553,6.0,Inbound,11.0,7,12,2
84813,7.0,563,15.0,Outbound,14.0,11,12,9
84814,6.0,560,6.0,Outbound,18.0,15,2,4
84815,3.0,566,4.0,Outbound,17.0,13,8,8
84816,1.0,555,5.0,Inbound,17.0,14,2,6
84817,1.0,555,5.0,Inbound,6.0,6,7,10
84818,1.0,555,6.0,Inbound,14.0,11,3,3
84819,8.0,567,8.0,Inbound,5.0,9,3,4
84820,1.0,577,5.0,Outbound,17.0,14,1,3
84821,2.0,555,4.0,Inbound,12.0,8,4,4
84822,1.0,555,6.0,Inbound,15.0,12,7,11
84823,3.0,578,5.0,Outbound,22.0,19,10,10
84824,3.0,569,6.0,Outbound,14.0,11,9,11
84825,1.0,555,5.0,Inbound,16.0,13,2,5
84826,0.0,566,2.0,Outbound,17.0,13,3,1
84827,1.0,555,3.0,Inbound,20.0,17,6,6
84828,5.0,575,5.0,Outbound,17.0,13,1,2
84829,7.0,566,6.0,Inbound,8.0,18,11,12
84830,2.0,554,5.0,Outbound,17.0,13,10,11
84831,12.0,556,6.0,Inbound,8.0,0,5,5
84832,0.0,581,5.0,Inbound,8.0,5,4,4
84833,7.0,563,7.0,Inbound,6.0,6,8,1
84834,6.0,560,6.0,Outbound,13.0,9,11,7
84835,8.0,552,6.0,Inbound,8.0,1,6,11
84836,4.0,555,5.0,Outbound,22.0,19,4,4
84837,4.0,579,5.0,Inbound,12.0,9,2,3
84838,4.0,579,4.0,Outbound,17.0,14,5,5
84839,4.0,581,15.0,Outbound,15.0,12,1,6
84840,1.0,555,5.0,Inbound,8.0,5,8,11
84841,6.0,562,2.0,Inbound,9.0,6,9,8
84842,2.0,555,6.0,Inbound,14.0,11,3,9
84843,5.0,550,6.0,Outbound,6.0,6,4,6
84844,5.0,552,5.0,Outbound,17.0,5,10,1
84845,6.0,560,11.0,Inbound,10.0,7,3,6
84846,5.0,550,6.0,Outbound,11.0,8,1,6
84847,5.0,550,6.0,Outbound,13.0,10,5,10
84848,1.0,555,4.0,Inbound,12.0,9,6,7
84849,1.0,551,6.0,Outbound,9.0,6,10,1
84850,3.0,552,6.0,Outbound,17.0,13,3,5
84851,6.0,560,6.0,Inbound,11.0,8,1,3
84852,1.0,555,3.0,Inbound,13.0,10,3,3
84853,3.0,566,6.0,Outbound,17.0,14,10,1
84854,1.0,555,5.0,Inbound,14.0,11,3,8
84855,1.0,555,6.0,Outbound,15.0,11,6,1
84856,1.0,555,6.0,Outbound,17.0,14,2,9
84857,5.0,551,6.0,Outbound,17.0,14,12,2
84858,1.0,555,6.0,Inbound,7.0,6,12,7
84859,1.0,550,6.0,Outbound,8.0,23,3,8
84860,1.0,555,5.0,Outbound,10.0,7,11,2
84861,1.0,555,5.0,Inbound,11.0,17,2,6
84862,6.0,572,5.0,Inbound,16.0,12,10,6
84863,5.0,571,6.0,Outbound,16.0,13,9,11
84864,4.0,555,4.0,Outbound,17.0,13,9,6
84865,5.0,552,6.0,Outbound,8.0,5,6,10
84866,1.0,578,6.0,Outbound,13.0,9,12,3
84867,1.0,571,6.0,Inbound,7.0,6,11,6
84868,1.0,555,4.0,Inbound,10.0,7,8,10
84869,1.0,579,18.0,Inbound,8.0,11,5,3
84870,1.0,551,5.0,Inbound,7.0,7,1,3
84871,1.0,555,5.0,Inbound,7.0,10,12,4
84872,2.0,555,6.0,Outbound,17.0,13,4,6
84873,1.0,579,5.0,Inbound,7.0,7,3,7
84874,6.0,563,7.0,Outbound,9.0,6,1,3
84875,0.0,562,6.0,Inbound,9.0,5,5,4
84876,1.0,577,2.0,Outbound,7.0,7,7,9
84877,5.0,553,6.0,Outbound,6.0,6,9,9
84878,2.0,555,3.0,Inbound,7.0,7,3,4
84879,5.0,552,6.0,Inbound,13.0,9,8,8
84880,4.0,572,6.0,Inbound,11.0,8,2,3
84881,4.0,578,5.0,Inbound,14.0,11,1,2
84882,6.0,565,5.0,Outbound,16.0,13,12,11
84883,8.0,567,8.0,Inbound,9.0,5,9,9
84884,3.0,555,6.0,Inbound,14.0,11,3,3
84885,1.0,575,5.0,Inbound,6.0,6,2,4
84886,1.0,555,5.0,Outbound,21.0,17,2,5
84887,1.0,569,4.0,Outbound,0.0,17,5,7
84888,7.0,566,12.0,Outbound,18.0,15,4,1
84889,7.0,563,14.0,Outbound,14.0,10,10,12
84890,2.0,577,2.0,Outbound,9.0,5,10,5
84891,6.0,560,6.0,Outbound,9.0,5,6,12
84892,1.0,555,5.0,Inbound,17.0,14,2,6
84893,1.0,576,5.0,Outbound,13.0,10,3,5
84894,6.0,560,6.0,Inbound,8.0,18,1,6
84895,1.0,573,3.0,Inbound,7.0,6,10,11
84896,5.0,550,6.0,Outbound,13.0,10,2,2
84897,1.0,555,2.0,Outbound,19.0,16,12,10
84898,5.0,552,6.0,Inbound,9.0,5,7,8
84899,6.0,553,5.0,Outbound,15.0,12,6,4
84900,3.0,557,10.0,Inbound,0.0,13,5,6
84901,1.0,554,5.0,Inbound,7.0,6,12,3
84902,1.0,569,6.0,Outbound,8.0,6,12,4
84903,2.0,555,6.0,Outbound,17.0,14,2,5
84904,1.0,555,4.0,Inbound,16.0,12,8,10
84905,2.0,555,6.0,Inbound,22.0,18,5,9
84906,2.0,555,3.0,Outbound,21.0,10,10,1
84907,6.0,560,6.0,Outbound,15.0,12,11,3
84908,1.0,555,6.0,Outbound,15.0,12,3,9
84909,6.0,553,6.0,Inbound,17.0,14,4,5
84910,6.0,560,6.0,Inbound,17.0,13,6,7
84911,1.0,552,5.0,Outbound,9.0,6,9,11
84912,6.0,574,6.0,Inbound,8.0,22,12,1
84913,9.0,550,6.0,Outbound,15.0,11,4,9
84914,1.0,555,6.0,Outbound,22.0,19,10,1
84915,2.0,569,6.0,Inbound,15.0,12,6,10
84916,6.0,553,6.0,Inbound,13.0,16,10,2
84917,4.0,555,3.0,Outbound,8.0,7,9,11
84918,6.0,560,6.0,Inbound,8.0,15,1,8
84919,6.0,566,6.0,Inbound,7.0,6,9,2
84920,5.0,553,6.0,Outbound,23.0,19,3,3
84921,1.0,555,6.0,Inbound,13.0,10,3,8
84922,4.0,573,5.0,Outbound,18.0,15,11,10
84923,2.0,555,6.0,Inbound,12.0,9,1,6
84924,5.0,552,5.0,Inbound,11.0,7,11,6
84925,6.0,553,17.0,Inbound,15.0,11,3,4
84926,5.0,554,5.0,Inbound,8.0,12,8,7
84927,5.0,575,5.0,Inbound,6.0,5,12,9
84928,6.0,560,6.0,Outbound,9.0,11,3,3
84929,5.0,550,6.0,Inbound,14.0,11,9,8
84930,2.0,573,4.0,Outbound,17.0,14,10,11
84931,2.0,555,6.0,Outbound,8.0,8,3,6
84932,5.0,554,5.0,Inbound,7.0,7,8,7
84933,1.0,555,6.0,Outbound,17.0,14,2,8
84934,6.0,560,6.0,Inbound,13.0,10,8,11
84935,3.0,581,6.0,Outbound,16.0,12,2,4
84936,7.0,563,15.0,Outbound,12.0,8,10,6
84937,1.0,570,6.0,Inbound,5.0,10,12,1
84938,2.0,555,4.0,Inbound,12.0,9,9,10
84939,6.0,572,6.0,Outbound,11.0,8,4,1
84940,5.0,554,4.0,Outbound,12.0,9,9,9
84941,1.0,555,5.0,Inbound,9.0,6,7,10
84942,3.0,557,13.0,Outbound,10.0,6,1,7
84943,4.0,555,16.0,Inbound,11.0,7,6,11
84944,2.0,555,5.0,Outbound,14.0,11,3,4
84945,1.0,569,6.0,Inbound,10.0,6,2,7
84946,1.0,566,6.0,Inbound,8.0,5,3,9
84947,5.0,550,5.0,Inbound,10.0,7,5,9
84948,8.0,565,7.0,Outbound,14.0,11,2,12
84949,1.0,555,5.0,Inbound,16.0,13,10,1
84950,1.0,555,4.0,Inbound,10.0,6,10,3
84951,5.0,553,6.0,Inbound,10.0,6,2,4
84952,7.0,578,6.0,Outbound,15.0,12,7,6
84953,3.0,555,2.0,Inbound,10.0,6,3,3
84954,6.0,550,8.0,Outbound,17.0,14,7,10
84955,5.0,578,1.0,Inbound,1.0,21,12,1
84956,1.0,577,5.0,Outbound,10.0,6,7,10
84957,1.0,555,6.0,Outbound,14.0,11,3,8
84958,5.0,552,6.0,Outbound,16.0,13,1,5
84959,1.0,555,5.0,Inbound,16.0,13,4,6
84960,2.0,555,5.0,Outbound,12.0,8,3,5
84961,1.0,555,3.0,Inbound,12.0,9,9,11
84962,12.0,550,6.0,Outbound,15.0,12,6,5
84963,4.0,555,4.0,Inbound,8.0,15,1,3
84964,1.0,561,6.0,Outbound,17.0,13,11,3
84965,1.0,555,6.0,Inbound,7.0,6,11,12
84966,1.0,555,6.0,Inbound,16.0,13,1,4
84967,1.0,581,6.0,Outbound,16.0,18,11,4
84968,1.0,555,6.0,Outbound,16.0,12,7,3
84969,5.0,572,6.0,Outbound,17.0,14,6,8
84970,1.0,566,6.0,Inbound,8.0,9,12,4
84971,8.0,563,7.0,Inbound,16.0,12,6,6
84972,1.0,573,5.0,Outbound,6.0,5,11,12
84973,1.0,571,6.0,Outbound,17.0,22,6,11
84974,1.0,577,5.0,Inbound,13.0,10,4,7
84975,2.0,555,6.0,Outbound,16.0,13,5,6
84976,3.0,552,5.0,Outbound,18.0,15,7,7
84977,4.0,554,5.0,Outbound,9.0,6,4,6
84978,4.0,573,5.0,Outbound,17.0,19,4,6
84979,4.0,554,4.0,Inbound,8.0,16,8,3
84980,4.0,581,5.0,Inbound,9.0,6,1,6
84981,1.0,569,6.0,Inbound,7.0,7,4,10
84982,4.0,577,5.0,Inbound,13.0,10,3,4
84983,6.0,560,6.0,Outbound,23.0,11,2,3
84984,9.0,572,5.0,Inbound,9.0,6,6,12
84985,1.0,579,13.0,Outbound,17.0,14,12,7
84986,3.0,555,5.0,Inbound,13.0,21,4,4
84987,1.0,581,13.0,Inbound,7.0,7,5,10
84988,5.0,560,6.0,Outbound,7.0,6,11,11
84989,6.0,550,5.0,Outbound,17.0,16,10,12
84990,1.0,572,6.0,Inbound,11.0,7,2,9
84991,3.0,555,4.0,Inbound,13.0,9,9,8
84992,6.0,560,6.0,Inbound,19.0,16,2,3
84993,1.0,571,14.0,Inbound,7.0,7,2,4
84994,1.0,555,1.0,Outbound,21.0,18,12,12
84995,7.0,574,5.0,Inbound,15.0,12,4,1
84996,6.0,571,6.0,Inbound,8.0,21,5,3
84997,2.0,555,6.0,Outbound,16.0,13,8,10
84998,7.0,563,8.0,Outbound,14.0,11,12,2
84999,8.0,571,6.0,Outbound,17.0,14,4,5
85000,5.0,560,6.0,Inbound,16.0,13,1,5
85001,4.0,555,4.0,Outbound,13.0,9,9,8
85002,4.0,555,6.0,Inbound,5.0,23,8,11
85003,1.0,569,6.0,Outbound,15.0,12,10,2
85004,5.0,572,6.0,Inbound,12.0,9,5,6
85005,5.0,552,5.0,Inbound,14.0,11,5,11
85006,1.0,577,5.0,Inbound,8.0,15,12,11
85007,1.0,555,3.0,Inbound,17.0,14,2,2
85008,1.0,573,4.0,Outbound,17.0,13,7,10
85009,1.0,554,5.0,Inbound,10.0,6,12,3
85010,1.0,551,6.0,Outbound,18.0,15,6,12
85011,5.0,552,5.0,Outbound,7.0,6,12,2
85012,4.0,577,2.0,Outbound,17.0,13,12,2
85013,5.0,552,6.0,Inbound,14.0,11,2,2
85014,3.0,555,6.0,Inbound,15.0,12,12,2
85015,1.0,577,5.0,Inbound,8.0,5,1,8
85016,1.0,579,16.0,Inbound,16.0,12,4,5
85017,1.0,566,8.0,Inbound,7.0,6,9,6
85018,1.0,569,3.0,Inbound,8.0,6,2,3
85019,1.0,577,5.0,Inbound,8.0,1,10,12
85020,4.0,555,3.0,Outbound,9.0,6,2,4
85021,1.0,566,2.0,Inbound,8.0,0,1,2
85022,1.0,551,6.0,Outbound,17.0,13,7,1
85023,4.0,555,4.0,Outbound,18.0,15,6,9
85024,6.0,560,6.0,Outbound,9.0,6,3,11
85025,2.0,560,6.0,Outbound,12.0,9,12,1
85026,1.0,560,8.0,Outbound,15.0,8,12,3
85027,1.0,555,3.0,Inbound,7.0,7,6,7
85028,1.0,555,6.0,Inbound,8.0,6,5,10
85029,1.0,555,3.0,Outbound,12.0,8,8,8
85030,2.0,555,3.0,Outbound,9.0,5,4,10
85031,6.0,553,5.0,Outbound,10.0,7,6,12
85032,2.0,555,5.0,Outbound,16.0,12,12,1
85033,3.0,555,2.0,Inbound,12.0,9,11,8
85034,6.0,560,7.0,Outbound,18.0,15,5,5
85035,1.0,561,5.0,Outbound,17.0,19,7,10
85036,5.0,550,6.0,Outbound,8.0,0,7,7
85037,2.0,560,6.0,Outbound,18.0,15,8,12
85038,5.0,552,6.0,Outbound,7.0,7,10,12
85039,1.0,555,3.0,Outbound,7.0,7,4,5
85040,6.0,560,6.0,Inbound,0.0,9,12,2
85041,5.0,550,5.0,Inbound,15.0,12,1,2
85042,4.0,569,10.0,Outbound,8.0,6,1,4
85043,2.0,555,4.0,Inbound,11.0,8,3,4
85044,1.0,555,3.0,Inbound,16.0,13,11,3
85045,5.0,572,5.0,Inbound,17.0,13,2,10
85046,5.0,550,6.0,Inbound,1.0,12,9,10
85047,4.0,554,5.0,Inbound,17.0,13,6,7
85048,4.0,578,5.0,Inbound,10.0,7,7,9
85049,1.0,555,6.0,Inbound,18.0,15,11,5
85050,6.0,560,15.0,Inbound,10.0,6,5,2
85051,6.0,563,12.0,Outbound,13.0,10,10,3
85052,2.0,555,4.0,Inbound,9.0,6,8,9
85053,1.0,571,3.0,Outbound,17.0,13,11,1
85054,4.0,552,6.0,Inbound,11.0,7,1,5
85055,2.0,555,3.0,Outbound,16.0,12,7,5
85056,5.0,572,6.0,Inbound,16.0,13,5,6
85057,1.0,551,5.0,Outbound,18.0,15,6,8
85058,6.0,562,7.0,Inbound,16.0,1,7,8
85059,1.0,571,15.0,Inbound,1.0,19,7,2
85060,3.0,578,5.0,Outbound,16.0,13,11,12
85061,5.0,552,6.0,Outbound,10.0,6,7,7
85062,5.0,555,6.0,Inbound,16.0,12,4,6
85063,1.0,573,5.0,Outbound,18.0,14,2,6
85064,5.0,552,5.0,Inbound,15.0,12,3,10
85065,1.0,551,2.0,Outbound,18.0,15,4,4
85066,9.0,569,15.0,Inbound,8.0,18,2,8
85067,5.0,552,6.0,Outbound,15.0,11,1,6
85068,6.0,562,8.0,Inbound,10.0,6,9,2
85069,5.0,550,6.0,Outbound,12.0,8,6,6
85070,6.0,560,6.0,Inbound,11.0,8,6,3
85071,5.0,550,10.0,Inbound,8.0,23,3,12
85072,2.0,569,6.0,Outbound,16.0,13,12,2
85073,8.0,577,5.0,Outbound,17.0,14,9,2
85074,0.0,553,7.0,Outbound,8.0,1,2,1
85075,1.0,581,5.0,Outbound,17.0,14,4,6
85076,9.0,567,3.0,Inbound,12.0,9,10,10
85077,5.0,553,4.0,Outbound,11.0,8,2,5
85078,4.0,578,5.0,Inbound,0.0,13,12,1
85079,2.0,571,6.0,Outbound,17.0,13,12,6
85080,4.0,550,6.0,Inbound,8.0,13,10,1
85081,6.0,563,7.0,Inbound,10.0,6,9,10
85082,1.0,555,5.0,Outbound,9.0,6,8,10
85083,9.0,563,7.0,Outbound,12.0,9,7,11
85084,1.0,575,17.0,Outbound,19.0,16,3,1
85085,1.0,551,6.0,Inbound,7.0,7,6,1
85086,1.0,555,3.0,Outbound,12.0,8,7,8
85087,1.0,561,5.0,Inbound,8.0,10,1,10
85088,1.0,573,6.0,Outbound,17.0,14,9,11
85089,6.0,570,17.0,Outbound,9.0,6,6,7
85090,6.0,560,6.0,Inbound,8.0,20,2,8
85091,5.0,572,6.0,Outbound,5.0,7,3,3
85092,1.0,575,6.0,Outbound,17.0,14,1,10
85093,1.0,566,4.0,Inbound,8.0,22,2,6
85094,5.0,553,7.0,Inbound,8.0,20,1,3
85095,6.0,565,8.0,Inbound,21.0,17,6,8
85096,1.0,555,6.0,Outbound,14.0,11,3,7
85097,1.0,550,6.0,Outbound,16.0,13,8,1
85098,5.0,552,6.0,Outbound,6.0,13,9,8
85099,2.0,555,1.0,Inbound,8.0,5,2,3
85100,5.0,552,6.0,Outbound,8.0,16,8,9
85101,1.0,577,5.0,Inbound,7.0,6,12,3
85102,6.0,550,5.0,Inbound,9.0,8,12,12
85103,1.0,555,3.0,Inbound,8.0,17,2,3
85104,3.0,576,6.0,Inbound,11.0,8,3,10
85105,7.0,563,8.0,Outbound,18.0,14,9,10
85106,5.0,554,5.0,Outbound,10.0,6,12,9
85107,1.0,555,6.0,Inbound,16.0,13,10,2
85108,1.0,555,6.0,Outbound,16.0,13,7,3
85109,7.0,581,5.0,Inbound,8.0,9,8,5
85110,1.0,569,6.0,Inbound,8.0,5,4,9
85111,2.0,555,5.0,Inbound,15.0,11,3,5
85112,5.0,552,5.0,Inbound,17.0,14,10,3
85113,4.0,554,5.0,Inbound,14.0,11,12,11
85114,1.0,555,6.0,Outbound,8.0,13,4,7
85115,9.0,570,6.0,Outbound,5.0,21,7,6
85116,5.0,552,6.0,Inbound,17.0,14,2,2
85117,1.0,555,6.0,Outbound,16.0,12,4,8
85118,2.0,550,6.0,Inbound,11.0,8,4,7
85119,6.0,562,17.0,Inbound,16.0,13,2,12
85120,1.0,566,7.0,Inbound,8.0,20,7,1
85121,1.0,573,18.0,Outbound,17.0,14,1,9
85122,4.0,574,6.0,Outbound,16.0,13,9,9
85123,1.0,572,6.0,Inbound,16.0,13,9,3
85124,2.0,567,9.0,Outbound,19.0,16,8,10
85125,1.0,555,4.0,Inbound,15.0,11,12,2
85126,1.0,575,11.0,Inbound,19.0,16,4,6
85127,1.0,571,14.0,Outbound,17.0,14,3,4
85128,3.0,555,3.0,Outbound,8.0,7,12,4
85129,1.0,554,5.0,Outbound,10.0,7,9,12
85130,4.0,554,5.0,Inbound,7.0,7,6,6
85131,1.0,569,4.0,Outbound,15.0,12,11,6
85132,1.0,555,6.0,Outbound,15.0,12,9,1
85133,1.0,575,5.0,Outbound,13.0,10,2,4
85134,5.0,572,6.0,Outbound,17.0,14,5,5
85135,1.0,555,4.0,Outbound,18.0,15,10,10
85136,6.0,562,7.0,Inbound,7.0,12,8,2
85137,0.0,560,6.0,Outbound,19.0,16,12,6
85138,6.0,569,3.0,Inbound,8.0,23,8,5
85139,3.0,578,5.0,Outbound,8.0,5,10,10
85140,1.0,561,18.0,Inbound,8.0,5,10,11
85141,1.0,550,15.0,Outbound,8.0,8,3,8
85142,1.0,570,13.0,Inbound,9.0,6,4,5
85143,3.0,573,5.0,Outbound,18.0,15,10,9
85144,6.0,560,11.0,Inbound,14.0,11,8,12
85145,6.0,560,15.0,Inbound,8.0,22,11,11
85146,7.0,563,7.0,Inbound,11.0,7,12,9
85147,5.0,554,4.0,Outbound,12.0,8,11,2
85148,2.0,555,3.0,Inbound,9.0,5,5,5
85149,1.0,579,9.0,Outbound,18.0,15,1,5
85150,5.0,576,5.0,Outbound,6.0,6,5,8
85151,4.0,555,3.0,Inbound,12.0,9,2,2
85152,1.0,555,4.0,Inbound,7.0,6,5,7
